,player,pos,age,team_id,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,ft_per_poss,fta_per_poss,ft_pct,orb_per_poss,drb_per_poss,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,,off_rtg,def_rtg
123,Francisco Elson,C,32,MIL,59,23,977,4.4,9.0,.491,0.1,0.2,.250,4.4,8.8,.497,1.8,2.1,.846,5.3,6.8,12.2,1.7,1.9,1.9,2.5,7.6,10.6,,107,106
124,Melvin Ely,C,30,NOH,31,4,373,5.4,13.9,.389,0.0,0.0,,5.4,13.9,.389,3.4,5.3,.639,4.4,5.0,9.4,2.6,0.3,1.3,3.4,8.5,14.2,,91,111
125,Maurice Evans,SF,30,ATL,80,25,1840,6.1,14.0,.432,2.9,7.2,.395,3.2,6.8,.470,1.7,2.1,.822,2.6,4.5,7.1,1.6,1.5,0.3,1.3,4.7,16.7,,115,110
126,Reggie Evans,PF,28,PHI,79,7,1137,3.7,8.4,.444,0.0,0.0,.000,3.7,8.3,.446,4.9,8.2,.594,6.3,10.6,16.9,1.2,1.9,0.4,3.2,7.6,12.3,,102,105
127,Jordan Farmar,PG,22,LAL,65,0,1192,6.9,17.6,.391,2.1,6.2,.336,4.8,11.4,.421,1.9,3.3,.584,0.9,4.1,5.0,6.6,2.4,0.4,3.7,4.5,17.8,,95,106
128,Desmon Farmer,SG,27,SAS,3,0,54,4.0,14.1,.286,3.0,12.1,.250,1.0,2.0,.500,2.0,2.0,1.000,0.0,6.0,6.0,2.0,0.0,0.0,4.0,6.0,13.1,,74,109
129,Raymond Felton,PG,24,CHA,82,81,3086,7.8,19.1,.408,1.0,3.6,.285,6.7,15.4,.437,3.9,4.8,.805,1.0,4.5,5.5,9.7,2.2,0.5,4.0,3.4,20.5,,101,107
130,Rudy Fernández,SG,23,POR,78,4,1993,7.4,17.5,.425,4.4,11.1,.399,3.0,6.4,.470,3.3,4.0,.839,1.3,4.4,5.8,4.4,1.9,0.3,2.4,3.1,22.7,,120,109
131,Kyrylo Fesenko,C,22,UTA,21,1,156,6.9,11.9,.583,0.0,0.0,,6.9,11.9,.583,2.3,6.9,.333,4.6,7.6,12.2,1.3,2.3,5.0,3.0,11.6,16.2,,100,101
132,Michael Finley,SF,35,SAS,81,77,2336,7.0,16.0,.437,3.0,7.4,.411,4.0,8.6,.459,1.2,1.4,.823,0.6,5.7,6.3,2.6,0.9,0.4,1.4,1.9,18.2,,107,107
133,Derek Fisher,PG,34,LAL,82,82,2441,6.1,14.3,.424,2.5,6.3,.397,3.6,8.0,.446,2.3,2.7,.846,0.5,3.4,3.9,5.4,2.0,0.1,1.5,3.9,17.0,,117,108
134,T.J. Ford,PG,25,IND,74,49,2258,9.1,20.1,.452,0.8,2.3,.337,8.3,17.8,.467,5.4,6.2,.872,1.3,4.4,5.7,8.6,2.0,0.4,4.0,4.0,24.4,,108,110
135,Jeff Foster,C,32,IND,74,26,1828,4.8,9.6,.501,0.1,0.2,.286,4.8,9.4,.506,2.6,4.0,.658,5.9,8.0,13.8,3.5,1.4,1.3,2.4,6.2,12.3,,115,108
136,Randy Foye,SG,25,MIN,70,61,2494,8.4,20.6,.407,2.3,6.5,.360,6.1,14.1,.428,4.8,5.7,.846,0.7,3.8,4.5,6.4,1.5,0.5,3.2,4.2,23.9,,106,113
137,Adonal Foyle,C,33,TOT,10,0,62,5.9,9.2,.636,0.0,0.0,,5.9,9.2,.636,2.5,5.0,.500,7.6,14.3,21.8,0.8,0.0,6.7,2.5,4.2,14.3,,121,95
138,Channing Frye,PF,25,POR,63,1,746,8.4,19.8,.423,0.8,2.5,.333,7.6,17.4,.436,1.9,2.7,.722,3.0,7.4,10.4,1.8,1.3,1.2,2.2,7.9,19.5,,100,108
139,Dan Gadzuric,C,30,MIL,67,26,941,6.4,13.4,.480,0.0,0.1,.000,6.4,13.3,.483,2.0,3.7,.544,5.2,8.8,14.1,2.1,1.8,2.4,2.3,8.9,14.9,,104,104
140,Danilo Gallinari,SG,20,NYK,28,2,412,6.7,15.1,.448,3.9,8.7,.444,2.9,6.4,.453,3.1,3.3,.963,1.6,5.1,6.6,1.8,1.7,0.5,1.8,5.8,20.5,,120,111
141,Francisco García,SF,27,SAC,65,36,1975,7.6,17.2,.444,2.3,5.7,.398,5.3,11.5,.466,3.8,4.6,.820,1.4,4.2,5.6,3.9,2.1,1.7,2.9,5.1,21.3,,107,114
142,Thomas Gardner,SG,23,ATL,16,0,98,4.9,19.7,.250,2.2,12.6,.174,2.7,7.1,.385,1.1,2.2,.500,0.0,3.8,3.8,1.1,2.2,0.5,1.6,2.2,13.1,,67,109
143,Kevin Garnett*,PF,32,BOS,57,57,1772,11.8,22.2,.531,0.1,0.2,.250,11.7,21.9,.534,3.3,4.0,.841,2.3,12.2,14.5,4.3,1.9,2.0,2.7,3.8,26.9,,112,98
144,Marc Gasol,C,24,MEM,82,75,2521,7.4,14.0,.530,0.0,0.0,.000,7.4,13.9,.530,5.8,7.9,.733,4.2,8.5,12.8,3.0,1.3,1.9,3.5,5.6,20.6,,112,108
145,Pau Gasol,C,28,LAL,81,81,2999,10.0,17.7,.567,0.0,0.0,.500,10.0,17.7,.567,5.8,7.5,.781,4.4,8.8,13.2,4.8,0.9,1.4,2.7,2.9,25.9,,126,105
146,Rudy Gay,SF,22,MEM,79,78,2945,10.3,22.8,.453,1.5,4.4,.351,8.8,18.4,.477,4.8,6.2,.767,2.0,5.9,7.9,2.4,1.8,1.1,3.7,4.0,27.0,,101,110
147,Devean George,SF,31,DAL,43,17,708,4.0,10.5,.380,1.6,5.6,.289,2.4,4.9,.485,1.3,1.6,.773,1.9,3.9,5.8,1.1,1.7,0.8,1.3,4.2,10.9,,101,110
148,Daniel Gibson,PG,22,CLE,75,0,1795,6.2,15.9,.391,3.3,8.5,.382,3.0,7.4,.402,2.0,2.6,.767,0.9,3.7,4.7,4.0,1.3,0.5,1.8,4.9,17.7,,108,106
149,J.R. Giddens,SF,23,BOS,6,0,8,13.3,19.9,.667,0.0,0.0,,13.3,19.9,.667,0.0,0.0,,13.3,6.6,19.9,0.0,6.6,0.0,6.6,6.6,26.6,,109,93
150,Eddie Gill,PG,30,MIL,6,0,43,7.2,10.9,.667,2.4,3.6,.667,4.8,7.2,.667,0.0,0.0,,0.0,4.8,4.8,13.3,3.6,1.2,6.0,12.1,16.9,,116,104
151,Manu Ginóbili,SG,31,SAS,44,7,1181,10.3,22.6,.454,3.2,9.6,.330,7.1,13.0,.546,7.7,8.7,.884,1.1,8.0,9.1,7.2,2.9,0.7,4.0,4.1,31.4,,114,101
152,Ryan Gomes,SF,26,MIN,82,76,2614,8.4,19.5,.431,2.1,5.7,.372,6.3,13.8,.456,2.9,3.6,.807,2.1,5.7,7.9,2.7,1.3,0.4,2.6,3.7,21.9,,104,113
153,Drew Gooden,PF,27,TOT,51,28,1264,9.8,20.9,.468,0.0,0.2,.000,9.8,20.7,.472,5.4,6.4,.840,4.7,10.3,15.0,2.0,1.2,0.7,3.1,5.9,25.0,,106,106
154,Ben Gordon,SG,25,CHI,82,76,2999,10.3,22.6,.455,3.0,7.3,.410,7.3,15.4,.476,5.7,6.6,.864,0.9,4.0,4.9,4.8,1.2,0.4,3.4,3.2,29.2,,112,112
155,Eric Gordon,SG,20,LAC,78,65,2677,8.0,17.5,.456,2.6,6.6,.389,5.5,11.0,.496,5.8,6.8,.854,0.9,3.0,3.9,4.2,1.5,0.7,3.2,3.3,24.4,,112,115
156,Marcin Gortat,PF,24,ORL,63,3,794,6.9,12.2,.567,0.1,0.1,1.000,6.9,12.2,.565,1.7,2.9,.578,6.3,12.4,18.7,0.9,1.2,3.5,1.6,7.3,15.6,,121,97
157,Joey Graham,SF,26,TOR,78,10,1541,7.8,16.3,.481,0.1,0.5,.188,7.7,15.7,.491,4.5,5.4,.825,3.2,6.7,9.9,1.6,1.2,0.4,2.5,6.5,20.2,,106,111
158,Stephen Graham,SG,26,IND,52,6,684,7.7,18.6,.414,1.5,4.8,.303,6.3,13.8,.453,3.6,4.5,.806,1.5,5.5,7.0,2.4,0.7,0.3,3.3,6.0,20.5,,95,112
159,Danny Granger,SF,25,IND,67,66,2424,11.7,26.2,.447,3.7,9.2,.404,8.0,17.0,.470,8.3,9.4,.878,1.0,6.0,7.0,3.8,1.4,2.0,3.4,4.2,35.5,,114,109
160,Aaron Gray,C,24,CHI,56,18,715,5.8,12.0,.485,0.0,0.1,.000,5.8,12.0,.488,2.5,4.3,.576,6.1,9.8,15.9,3.3,1.0,1.3,2.9,9.7,14.1,,107,107
161,Gerald Green,SG,23,DAL,38,12,376,11.0,25.1,.439,2.0,6.4,.304,9.1,18.7,.485,3.8,4.5,.844,2.0,5.6,7.5,2.1,1.4,0.7,4.6,7.1,27.8,,94,110
162,Jeff Green,PF,22,OKC,78,78,2873,8.5,19.1,.446,1.7,4.4,.389,6.8,14.7,.463,4.3,5.5,.788,2.1,7.1,9.3,2.8,1.4,0.6,3.1,3.6,23.0,,105,110
163,Willie Green,SG,27,PHI,81,60,1828,8.3,19.2,.435,1.5,4.7,.317,6.9,14.5,.473,1.8,2.5,.729,0.8,2.8,3.7,4.6,1.5,0.4,1.9,4.5,20.0,,105,112
164,Donté Greene,SF,20,SAC,55,4,725,5.4,16.6,.326,1.8,7.0,.260,3.6,9.6,.375,2.0,2.4,.853,1.3,4.7,6.0,2.1,1.1,1.0,2.6,4.8,14.7,,84,116
165,Hamed Haddadi,C,23,MEM,19,0,120,6.7,13.8,.484,0.0,0.0,,6.7,13.8,.484,8.0,13.3,.600,7.1,13.8,20.9,3.5,0.4,5.3,4.0,8.9,21.3,,109,103
166,Malik Hairston,SG,21,SAS,15,0,155,8.4,17.2,.490,0.0,0.4,.000,8.4,16.8,.500,0.7,2.5,.286,3.9,6.0,9.8,4.6,2.1,2.5,4.2,6.7,17.5,,92,101
167,Richard Hamilton,SG,30,DET,67,51,2279,11.3,25.3,.447,1.7,4.6,.368,9.6,20.7,.464,5.4,6.4,.848,1.1,4.0,5.0,7.2,1.0,0.1,3.2,4.3,29.7,,108,112
168,Matt Harpring,SG,32,UTA,63,2,693,8.3,17.9,.461,0.0,0.1,.000,8.3,17.8,.464,4.1,5.4,.764,3.5,5.7,9.1,2.1,2.2,0.7,2.2,7.6,20.6,,105,107
169,Al Harrington,PF,28,TOT,73,56,2546,10.4,23.6,.439,3.3,9.2,.364,7.0,14.5,.487,4.6,5.7,.793,1.9,6.9,8.9,2.0,1.7,0.4,3.1,4.4,28.6,,105,110
170,Devin Harris,PG,25,NJN,69,69,2494,9.7,22.2,.438,1.4,4.7,.291,8.4,17.5,.477,10.6,13.0,.820,0.6,4.3,4.9,10.2,2.4,0.3,4.5,3.5,31.5,,113,111
171,Jason Hart,PG,30,TOT,39,2,348,4.5,14.0,.319,0.0,0.9,.000,4.5,13.2,.341,2.7,3.4,.783,1.9,4.9,6.9,7.2,1.8,0.6,3.3,5.8,11.7,,85,112
172,Udonis Haslem,PF,28,MIA,75,75,2560,6.9,13.4,.518,0.0,0.0,,6.9,13.4,.518,2.7,3.5,.753,3.5,9.4,12.9,1.8,0.9,0.5,1.7,4.3,16.6,,113,108
173,Trenton Hassell,SF,29,NJN,53,31,1094,4.2,9.3,.450,0.1,0.4,.250,4.1,8.9,.459,1.0,1.2,.800,2.4,4.7,7.1,2.5,1.0,0.8,1.5,4.5,9.5,,103,114
174,Spencer Hawes,C,20,SAC,77,51,2259,8.4,18.0,.466,0.9,2.6,.348,7.5,15.4,.486,2.0,3.1,.662,3.3,9.0,12.4,3.4,1.0,2.1,3.6,5.6,19.8,,98,113
175,Chuck Hayes,C,25,HOU,71,1,858,2.6,7.0,.372,0.0,0.2,.000,2.6,6.8,.385,0.4,1.2,.368,4.6,10.9,15.5,2.6,2.1,1.2,1.6,8.3,5.6,,98,100
176,Jarvis Hayes,SF,27,NJN,74,1,1832,7.5,16.8,.445,2.7,7.1,.385,4.8,9.7,.489,1.0,1.5,.692,0.8,7.0,7.8,1.6,1.5,0.2,1.4,4.7,18.8,,105,112
177,Brendan Haywood,C,29,WAS,6,5,175,7.2,15.1,.480,0.0,0.0,,7.2,15.1,.480,3.0,6.3,.476,3.9,9.3,13.3,2.4,1.2,4.5,2.7,4.2,17.5,,99,109
178,Luther Head,PG-SG,26,TOT,32,4,498,5.9,15.4,.382,2.1,5.8,.370,3.7,9.6,.389,2.0,2.6,.792,0.6,4.9,5.6,6.2,1.8,0.2,2.7,4.0,15.9,,100,107
179,Walter Herrmann,SF,29,DET,59,0,630,7.2,18.2,.396,3.6,10.5,.342,3.6,7.6,.471,1.7,2.2,.760,2.5,6.9,9.4,1.9,0.6,0.4,1.5,3.8,19.7,,107,110
180,Roy Hibbert,C,22,IND,70,42,1009,9.8,20.7,.471,0.0,0.0,,9.8,20.7,.471,4.8,7.2,.667,5.7,6.3,12.0,2.4,1.0,3.7,2.7,10.6,24.4,,107,107
181,J.J. Hickson,C,20,CLE,62,0,705,7.7,14.9,.515,0.0,0.0,,7.7,14.9,.515,3.5,5.1,.672,4.0,8.7,12.7,0.7,1.1,2.3,3.5,6.2,18.8,,102,101
182,Nenê,C,26,DEN,77,76,2510,8.7,14.4,.604,0.0,0.1,.200,8.7,14.3,.607,5.4,7.5,.723,3.7,8.4,12.1,2.2,1.9,2.0,3.0,5.6,22.8,,120,105
183,George Hill,PG,22,SAS,77,7,1270,6.4,15.9,.403,1.0,3.1,.329,5.4,12.8,.421,4.9,6.2,.781,1.3,5.5,6.8,5.8,1.9,0.9,3.2,6.4,18.7,,101,104
184,Grant Hill*,SF,36,PHO,82,68,2445,8.0,15.2,.523,0.5,1.6,.316,7.5,13.7,.547,3.7,4.6,.808,1.3,7.0,8.3,3.8,1.8,1.1,2.6,3.7,20.1,,114,111
185,Steven Hill,PF,23,OKC,1,0,2,25.6,25.6,1.000,0.0,0.0,,25.6,25.6,1.000,0.0,0.0,,51.3,25.6,76.9,0.0,0.0,0.0,0.0,0.0,51.3,,205,103
186,Kirk Hinrich,SG,28,CHI,51,4,1339,7.0,16.1,.437,2.7,6.5,.408,4.4,9.6,.456,2.6,3.3,.791,0.6,4.1,4.7,7.6,2.5,0.7,3.4,4.9,19.4,,108,109
187,Ryan Hollins,C,24,TOT,45,3,444,6.0,11.3,.532,0.0,0.0,,6.0,11.3,.532,5.2,8.6,.597,5.5,6.1,11.6,0.8,0.8,3.8,2.9,9.4,17.1,,110,106
188,Al Horford,C,22,ATL,67,67,2242,7.5,14.2,.525,0.0,0.0,.000,7.5,14.2,.526,3.6,4.9,.727,3.5,11.4,14.9,3.9,1.3,2.3,2.5,4.5,18.5,,114,104
189,Eddie House,PG,30,BOS,81,0,1479,8.9,20.1,.445,5.4,12.2,.444,3.5,7.9,.445,1.5,1.9,.792,0.4,5.2,5.6,3.3,2.2,0.3,2.0,4.1,24.8,,115,103
190,Dwight Howard,C,23,ORL,79,79,2821,10.3,18.0,.572,0.0,0.0,.000,10.3,18.0,.573,9.3,15.6,.594,6.2,13.9,20.1,2.1,1.4,4.3,4.4,5.0,29.9,,113,95
191,Josh Howard,SF,28,DAL,52,51,1663,11.1,24.7,.451,1.8,5.3,.345,9.3,19.4,.480,5.4,6.9,.782,1.9,6.4,8.3,2.6,1.7,0.9,2.8,4.3,29.5,,106,109
192,Juwan Howard,SF-PF,35,TOT,42,2,472,8.6,16.9,.510,0.0,0.0,,8.6,16.9,.510,2.6,3.9,.676,3.4,5.3,8.7,3.0,0.8,0.7,3.0,8.1,19.9,,104,109
193,Larry Hughes,SF-SG,30,TOT,55,20,1479,7.7,19.1,.402,2.6,6.6,.389,5.1,12.5,.409,4.0,5.0,.807,0.5,4.9,5.4,4.1,2.5,0.5,2.4,3.3,21.9,,104,109
194,Kris Humphries,SF,23,TOR,29,0,265,7.5,17.7,.422,0.0,0.0,,7.5,17.7,.422,7.5,9.5,.792,4.7,9.1,13.8,2.0,1.6,1.2,1.6,6.1,22.4,,112,108
195,Lindsey Hunter,PG,38,CHI,28,0,266,5.2,15.9,.329,3.1,9.3,.333,2.1,6.6,.324,0.6,1.0,.600,0.4,1.9,2.3,7.2,3.9,0.2,3.7,5.4,14.2,,89,108
196,Othello Hunter,PF,22,ATL,16,0,92,6.4,11.6,.550,0.0,0.0,,6.4,11.6,.550,0.0,2.9,.000,5.2,8.7,14.0,0.6,1.2,2.9,1.2,6.4,12.8,,106,105
197,Andre Iguodala,SF,25,PHI,82,82,3269,8.8,18.7,.473,1.3,4.3,.307,7.5,14.5,.521,6.2,8.5,.724,1.5,6.2,7.7,7.1,2.1,0.6,3.6,2.5,25.2,,112,108
198,Zydrunas Ilgauskas,C,33,CLE,65,65,1765,10.5,22.2,.472,0.5,1.2,.385,10.0,21.0,.477,4.3,5.3,.799,4.8,10.2,15.0,2.0,0.9,2.6,2.8,5.6,25.7,,108,101
199,D.J. Mbenga,C,28,LAL,23,0,181,7.6,16.0,.474,0.0,0.3,.000,7.6,15.7,.482,2.0,2.2,.875,2.5,6.2,8.7,2.5,2.8,6.7,3.7,9.3,17.2,,95,97
200,Allen Iverson*,PG-SG,33,TOT,57,53,2093,9.2,21.9,.417,0.7,2.6,.283,8.4,19.3,.435,7.1,9.1,.781,0.8,3.8,4.6,7.4,2.3,0.2,3.8,2.3,26.2,,103,109
201,Royal Ivey,SG,27,PHI,71,0,861,4.3,12.9,.332,2.4,7.1,.342,1.9,5.8,.319,2.1,2.7,.791,1.2,3.5,4.7,2.7,2.2,0.4,1.4,4.7,13.1,,102,110
202,Jarrett Jack,SG,25,IND,82,53,2716,7.1,15.6,.453,1.4,4.0,.353,5.6,11.6,.487,4.1,4.8,.852,0.8,4.2,5.1,6.2,1.6,0.3,3.4,3.3,19.7,,107,111
203,Bobby Jackson,PG,35,SAC,71,10,1484,6.6,16.6,.398,2.1,6.8,.305,4.6,9.9,.462,3.0,3.5,.851,1.4,5.4,6.9,4.9,2.1,0.1,2.3,3.4,18.3,,104,115
204,Darnell Jackson,PF,23,CLE,51,2,430,4.7,10.8,.430,0.0,0.3,.000,4.7,10.6,.440,3.0,4.4,.686,4.0,6.9,10.9,1.0,1.3,0.5,1.8,9.7,12.3,,105,104
205,Stephen Jackson,SF,30,GSW,59,59,2339,8.6,20.8,.414,2.2,6.4,.338,6.5,14.5,.448,6.1,7.4,.826,1.5,4.9,6.3,8.0,1.8,0.6,4.8,3.2,25.6,,104,114
206,Jerome James,C,33,NYK,2,0,10,14.9,39.7,.375,0.0,0.0,,14.9,39.7,.375,0.0,0.0,,5.0,9.9,14.9,0.0,5.0,5.0,5.0,9.9,29.8,,73,96
207,LeBron James,SF,24,CLE,81,81,3054,14.0,28.6,.489,2.3,6.8,.344,11.6,21.8,.535,10.5,13.5,.780,1.9,9.0,10.9,10.4,2.4,1.6,4.3,2.5,40.8,,122,99
208,Mike James,PG,33,TOT,61,50,1649,6.3,16.5,.383,2.2,5.9,.375,4.1,10.6,.388,2.2,2.6,.829,0.8,3.5,4.3,6.4,1.4,0.2,3.0,3.5,17.0,,99,117
209,Antawn Jamison,PF,32,WAS,81,81,3096,11.5,24.6,.468,1.9,5.4,.351,9.6,19.1,.501,5.8,7.7,.754,3.3,8.9,12.3,2.6,1.6,0.4,2.1,3.7,30.7,,114,113
210,Marko Jarić,SG,30,MEM,53,0,605,4.2,12.8,.331,1.0,2.5,.393,3.3,10.3,.316,2.6,3.6,.707,2.0,3.7,5.7,6.5,2.6,1.0,4.3,5.5,12.0,,85,109
211,Nathan Jawai,PF,22,TOR,6,0,19,2.7,11.0,.250,0.0,0.0,,2.7,11.0,.250,0.0,0.0,,2.7,2.7,5.5,0.0,0.0,0.0,5.5,8.2,5.5,,44,117
212,Al Jefferson,C,24,MIN,50,50,1836,13.8,27.8,.497,0.0,0.1,.000,13.8,27.7,.499,5.3,7.2,.738,4.9,10.7,15.6,2.3,1.1,2.4,2.6,4.0,33.0,,109,108
213,Dontell Jefferson,SG,25,CHA,6,0,84,7.1,14.2,.500,0.6,1.3,.500,6.5,12.9,.500,3.9,5.8,.667,0.6,7.1,7.8,5.8,2.6,0.6,3.9,5.8,18.8,,103,104
214,Richard Jefferson,SF,28,MIL,82,82,2939,9.5,21.6,.439,2.0,5.2,.397,7.4,16.4,.453,7.4,9.1,.805,1.0,5.6,6.6,3.5,1.2,0.2,2.9,4.4,28.4,,110,110
215,Jared Jeffries,SF,27,NYK,56,36,1310,4.5,10.3,.440,0.0,0.5,.083,4.5,9.9,.456,2.1,3.4,.611,4.9,3.9,8.8,3.0,1.8,1.3,2.5,5.8,11.2,,102,111
216,Yi Jianlian,PF,21,NJN,61,52,1421,7.2,18.8,.382,1.8,5.3,.343,5.4,13.5,.397,3.6,4.6,.772,2.5,9.7,12.2,2.3,1.1,1.4,2.6,5.9,19.7,,96,110
217,Amir Johnson,PF,21,DET,62,24,911,5.9,9.9,.595,0.0,0.0,,5.9,9.9,.595,1.4,2.1,.657,6.2,7.9,14.1,1.2,1.2,3.6,2.0,10.4,13.2,,120,105
218,Anthony Johnson,PG,34,ORL,80,12,1481,5.4,13.4,.404,1.8,4.7,.391,3.6,8.7,.411,2.1,2.8,.753,1.0,4.1,5.2,7.0,1.6,0.2,2.9,3.9,14.8,,104,105
219,Joe Johnson,SG,27,ATL,79,79,3124,10.6,24.3,.437,2.6,7.1,.360,8.1,17.2,.468,5.1,6.2,.826,1.1,4.8,5.9,7.8,1.4,0.3,3.3,3.0,28.9,,110,110
220,Linton Johnson,PF,28,TOT,10,0,55,3.8,10.4,.364,0.9,1.9,.500,2.8,8.5,.333,0.0,0.0,,2.8,4.7,7.6,1.9,0.9,0.0,1.9,6.6,8.5,,89,112
221,Trey Johnson,SG,24,CLE,4,0,14,0.0,19.3,.000,0.0,0.0,,0.0,19.3,.000,15.5,15.5,1.000,0.0,3.9,3.9,0.0,0.0,0.0,3.9,15.5,15.5,,62,109
222,Dahntay Jones,SG,28,DEN,79,71,1426,5.5,12.0,.458,0.4,0.6,.647,5.1,11.4,.448,3.9,5.4,.728,2.1,3.9,6.0,2.8,1.7,0.7,2.4,7.1,15.3,,105,110
223,Damon Jones,PG,32,MIL,18,0,108,5.3,16.3,.324,5.3,13.4,.393,0.0,2.9,.000,0.0,0.0,,0.0,2.9,2.9,3.4,1.4,0.0,2.9,1.9,15.8,,91,111
224,Dwayne Jones,PF,25,CHA,6,0,52,4.2,7.3,.571,0.0,0.0,,4.2,7.3,.571,4.2,6.3,.667,6.3,6.3,12.5,0.0,0.0,1.0,4.2,6.3,12.5,,102,110
225,Fred Jones,SF,29,LAC,52,21,1495,4.5,11.1,.407,1.9,5.1,.367,2.6,5.9,.441,2.3,2.8,.815,0.8,3.6,4.4,6.6,1.8,0.4,2.3,3.9,13.2,,109,114
226,James Jones,SF,28,MIA,40,1,630,4.7,12.6,.369,2.8,8.1,.344,1.9,4.5,.415,2.2,2.6,.839,1.0,4.2,5.3,1.7,1.0,1.2,1.0,4.9,14.3,,108,111
227,Solomon Jones,C,24,ATL,63,0,675,5.3,8.8,.604,0.1,0.2,.500,5.2,8.6,.606,4.2,5.9,.716,4.1,7.1,11.3,1.2,0.6,2.7,2.1,9.9,14.9,,124,108
228,DeAndre Jordan,C,20,LAC,53,13,771,6.3,9.9,.633,0.0,0.0,,6.3,9.9,.633,2.8,7.4,.385,4.9,11.2,16.0,0.7,0.7,4.0,2.8,6.5,15.4,,105,107
229,Chris Kaman,C,26,LAC,31,24,921,9.1,17.3,.528,0.0,0.0,,9.1,17.3,.528,2.9,4.2,.680,4.2,9.7,14.0,2.6,1.0,2.5,4.8,5.3,21.1,,97,109
230,Jason Kapono,SG,27,TOR,80,12,1831,7.4,17.2,.432,2.8,6.5,.428,4.6,10.7,.435,1.0,1.2,.810,0.7,3.9,4.6,3.0,0.6,0.1,2.0,4.1,18.6,,101,115
231,Jason Kidd*,PG,35,DAL,81,81,2886,4.7,11.2,.416,2.4,5.9,.406,2.3,5.4,.427,1.6,1.9,.819,1.5,7.5,9.1,12.8,2.9,0.7,3.4,3.1,13.3,,116,106
232,Tarence Kinsey,SG,24,CLE,50,3,277,6.1,13.5,.449,1.4,3.5,.389,4.7,10.0,.471,6.4,7.4,.868,2.0,5.5,7.4,2.0,2.3,0.0,4.3,6.6,19.9,,105,103
233,Andrei Kirilenko,PF,27,UTA,67,10,1831,7.2,16.0,.449,0.6,2.1,.274,6.6,14.0,.475,6.9,8.8,.785,2.4,6.6,9.0,4.9,2.3,2.2,3.4,3.6,21.8,,109,105
234,Linas Kleiza,SF,24,DEN,82,7,1824,8.1,18.0,.447,2.4,7.5,.326,5.6,10.6,.533,4.1,5.7,.725,2.6,6.6,9.1,1.8,0.9,0.4,2.3,4.3,22.7,,110,110
235,Brevin Knight,PG,33,UTA,74,0,938,3.6,10.4,.349,0.0,0.3,.000,3.6,10.1,.361,2.6,3.5,.750,0.7,4.1,4.8,10.4,3.7,0.2,3.6,5.4,9.9,,93,105
236,Kyle Korver,SF,27,UTA,78,2,1874,6.7,15.4,.438,2.8,7.3,.386,3.9,8.1,.485,3.1,3.5,.882,1.0,6.1,7.1,3.8,1.3,0.8,2.5,4.7,19.4,,110,109
237,Kosta Koufos,C,19,UTA,48,7,565,8.6,16.9,.508,0.0,0.0,,8.6,16.9,.508,3.3,4.7,.706,4.6,8.0,12.6,1.8,1.1,2.8,2.4,6.4,20.4,,109,106
238,Nenad Krstić,C,25,OKC,46,29,1141,8.6,18.3,.469,0.0,0.0,,8.6,18.3,.469,2.8,3.6,.797,3.8,7.6,11.4,1.3,0.9,2.2,2.0,5.1,20.0,,104,109
239,Rob Kurz,PF,23,GSW,40,5,442,5.6,14.5,.389,1.7,4.2,.395,4.0,10.3,.387,4.4,5.5,.800,3.7,5.3,9.0,2.2,1.5,2.1,1.8,8.6,17.4,,111,113
240,Carl Landry,PF,25,HOU,69,0,1467,8.7,15.2,.574,0.0,0.1,.333,8.7,15.1,.576,5.7,7.0,.813,4.5,7.9,12.4,1.4,0.9,1.1,2.5,6.0,23.1,,123,104
241,Acie Law,PG,24,ATL,55,1,560,5.0,13.3,.374,0.9,2.8,.310,4.1,10.5,.391,4.7,5.7,.817,0.6,5.0,5.5,8.2,1.1,0.3,2.8,4.1,15.5,,105,111
242,Courtney Lee,SG,23,ORL,77,42,1939,6.5,14.5,.450,2.2,5.4,.404,4.3,9.0,.478,2.1,2.5,.830,0.5,4.3,4.8,2.4,2.0,0.4,1.8,4.2,17.3,,107,104
243,David Lee,C,25,NYK,81,74,2824,9.2,16.7,.549,0.0,0.1,.000,9.2,16.7,.551,4.4,5.8,.755,4.5,12.2,16.7,3.1,1.4,0.4,2.6,4.6,22.7,,118,108
244,Rashard Lewis,PF,29,ORL,79,79,2859,8.7,19.8,.439,4.0,10.1,.397,4.7,9.7,.482,4.1,4.9,.836,1.7,6.6,8.2,3.7,1.5,0.9,2.9,3.5,25.5,,113,103
245,Shaun Livingston,PG,23,TOT,12,1,231,6.9,13.4,.517,0.0,0.0,,6.9,13.4,.517,2.0,2.2,.900,0.7,5.6,6.3,4.5,1.6,0.4,2.0,2.7,15.9,,109,111
246,Brook Lopez,C,20,NJN,82,75,2501,9.6,18.0,.531,0.0,0.0,.000,9.6,18.0,.532,3.7,4.6,.793,4.8,9.4,14.2,1.8,0.9,3.2,3.1,5.5,22.8,,110,108
247,Robin Lopez,C,20,PHO,60,7,614,5.8,11.2,.518,0.0,0.1,.000,5.8,11.1,.522,3.8,5.5,.691,4.2,5.4,9.6,0.7,0.9,3.3,2.3,7.9,15.4,,112,111
